id,ride_id,timestamp,rpm,speed_kph,torque_nm,voltage_out,power_band,temp_c,humidity_pct,fluid_loss_l,sweat_rate_l_hr,skin_temp_c,battery_voltage_v,motor_current_a,motor_power_w,ml_sweat_probability,sweat_reduction_active
47894,RIDE_20260505_140847,2026-05-05 14:49:16.315715+00,75.2,24.6,42.1,2.18,LOW,18.41,41.49,0.31,0.792,28.0,39.21,0.48,18.82,0,false
47895,RIDE_20260505_140847,2026-05-05 14:49:17.318114+00,73.8,24.7,39.7,2.13,LOW,18.41,41.49,0.31,0.792,28.0,39.3,0.21,8.25,0,false
47896,RIDE_20260505_140847,2026-05-05 14:49:18.366435+00,74.1,24.8,38.3,2.1,LOW,18.35,40.92,0.31,0.792,28.0,39.31,0.17,6.68,0,false
47897,RIDE_20260505_140847,2026-05-05 14:49:19.368805+00,73.8,24.8,39.8,2.13,LOW,18.35,40.92,0.31,0.792,28.0,39.31,0.17,6.68,0,false
47898,RIDE_20260505_140847,2026-05-05 14:49:20.370058+00,76.9,24.9,42.9,2.19,LOW,18.35,40.92,0.31,0.792,28.0,39.31,0.14,5.5,0,false
47899,RIDE_20260505_140847,2026-05-05 14:49:21.372401+00,77.0,25.4,39.0,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.18,0.57,22.33,0,false
47900,RIDE_20260505_140847,2026-05-05 14:49:22.374578+00,76.4,25.2,37.3,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.32,0.08,3.15,0,false
47901,RIDE_20260505_140847,2026-05-05 14:49:23.376394+00,78.1,25.3,45.1,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47902,RIDE_20260505_140847,2026-05-05 14:49:24.381355+00,76.4,25.4,46.6,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47903,RIDE_20260505_140847,2026-05-05 14:49:25.384031+00,76.4,25.3,37.9,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47904,RIDE_20260505_140847,2026-05-05 14:49:26.38752+00,76.9,25.4,39.5,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47905,RIDE_20260505_140847,2026-05-05 14:49:27.394165+00,77.0,25.4,41.8,1.0,LOW,18.35,40.92,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47906,RIDE_20260505_140847,2026-05-05 14:49:28.440934+00,77.1,25.6,34.0,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47907,RIDE_20260505_140847,2026-05-05 14:49:29.446592+00,75.9,25.3,39.6,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47908,RIDE_20260505_140847,2026-05-05 14:49:30.449401+00,77.3,25.5,39.4,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47909,RIDE_20260505_140847,2026-05-05 14:49:31.450986+00,76.3,25.5,32.5,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47910,RIDE_20260505_140847,2026-05-05 14:49:32.45423+00,75.6,25.8,34.7,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47911,RIDE_20260505_140847,2026-05-05 14:49:33.455619+00,77.5,25.4,44.3,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47912,RIDE_20260505_140847,2026-05-05 14:49:34.45712+00,76.9,25.6,38.8,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47913,RIDE_20260505_140847,2026-05-05 14:49:35.459119+00,77.1,25.9,37.9,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47914,RIDE_20260505_140847,2026-05-05 14:49:36.461715+00,79.1,25.9,38.7,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.37,-0.09,-3.54,0,false
47915,RIDE_20260505_140847,2026-05-05 14:49:37.463054+00,78.7,26.4,40.8,1.0,LOW,18.34,40.4,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47916,RIDE_20260505_140847,2026-05-05 14:49:38.511832+00,77.6,26.4,33.4,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47917,RIDE_20260505_140847,2026-05-05 14:49:39.513627+00,80.6,26.2,38.9,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47918,RIDE_20260505_140847,2026-05-05 14:49:40.515503+00,78.8,26.1,37.2,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47919,RIDE_20260505_140847,2026-05-05 14:49:41.520255+00,78.7,26.3,36.8,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47920,RIDE_20260505_140847,2026-05-05 14:49:42.521729+00,82.8,26.5,43.0,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47921,RIDE_20260505_140847,2026-05-05 14:49:43.524223+00,70.7,26.6,35.1,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47922,RIDE_20260505_140847,2026-05-05 14:49:44.525527+00,73.9,26.7,42.4,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47923,RIDE_20260505_140847,2026-05-05 14:49:45.527968+00,74.0,27.0,43.0,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47924,RIDE_20260505_140847,2026-05-05 14:49:46.529245+00,72.3,27.2,37.3,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47925,RIDE_20260505_140847,2026-05-05 14:49:47.531553+00,71.7,26.9,43.7,1.0,LOW,18.33,40.19,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47926,RIDE_20260505_140847,2026-05-05 14:49:48.586548+00,73.9,27.2,43.0,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47927,RIDE_20260505_140847,2026-05-05 14:49:49.589242+00,74.1,27.5,35.3,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47928,RIDE_20260505_140847,2026-05-05 14:49:50.592005+00,72.1,27.4,31.1,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47929,RIDE_20260505_140847,2026-05-05 14:49:51.59557+00,73.7,26.9,34.5,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47930,RIDE_20260505_140847,2026-05-05 14:49:52.596436+00,71.2,26.6,35.1,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47931,RIDE_20260505_140847,2026-05-05 14:49:53.602513+00,72.2,26.2,41.3,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47932,RIDE_20260505_140847,2026-05-05 14:49:54.605303+00,69.7,26.6,44.5,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47933,RIDE_20260505_140847,2026-05-05 14:49:55.609342+00,68.9,26.3,36.8,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47934,RIDE_20260505_140847,2026-05-05 14:49:56.611512+00,69.6,25.8,39.5,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47935,RIDE_20260505_140847,2026-05-05 14:49:57.613876+00,68.3,25.5,44.1,1.0,LOW,18.3,39.98,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47936,RIDE_20260505_140847,2026-05-05 14:49:58.701696+00,68.1,25.2,36.3,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47937,RIDE_20260505_140847,2026-05-05 14:49:59.664192+00,68.2,25.4,47.9,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47938,RIDE_20260505_140847,2026-05-05 14:50:00.666506+00,69.5,25.5,48.2,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47939,RIDE_20260505_140847,2026-05-05 14:50:01.667821+00,68.1,26.0,39.6,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47940,RIDE_20260505_140847,2026-05-05 14:50:02.670055+00,67.4,25.7,38.7,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47941,RIDE_20260505_140847,2026-05-05 14:50:03.671445+00,71.1,25.8,38.2,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47942,RIDE_20260505_140847,2026-05-05 14:50:04.673701+00,69.5,25.9,41.8,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47943,RIDE_20260505_140847,2026-05-05 14:50:05.675766+00,69.5,26.0,41.0,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47944,RIDE_20260505_140847,2026-05-05 14:50:06.677786+00,69.6,25.8,42.2,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47945,RIDE_20260505_140847,2026-05-05 14:50:07.680825+00,71.3,26.2,38.2,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47946,RIDE_20260505_140847,2026-05-05 14:50:08.682351+00,69.5,26.5,37.1,1.0,LOW,18.38,39.93,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47947,RIDE_20260505_140847,2026-05-05 14:50:09.735482+00,72.5,26.4,45.0,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47948,RIDE_20260505_140847,2026-05-05 14:50:10.737128+00,72.3,26.8,44.1,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47949,RIDE_20260505_140847,2026-05-05 14:50:11.739108+00,73.1,27.0,35.8,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47950,RIDE_20260505_140847,2026-05-05 14:50:12.741108+00,73.9,27.0,37.2,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47951,RIDE_20260505_140847,2026-05-05 14:50:13.743332+00,72.3,26.9,34.1,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47952,RIDE_20260505_140847,2026-05-05 14:50:14.744605+00,73.9,26.7,37.2,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47953,RIDE_20260505_140847,2026-05-05 14:50:15.747487+00,71.4,26.8,33.6,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47954,RIDE_20260505_140847,2026-05-05 14:50:16.749974+00,72.1,27.2,45.0,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47955,RIDE_20260505_140847,2026-05-05 14:50:17.751522+00,71.6,27.1,39.8,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.09,-3.54,0,false
47956,RIDE_20260505_140847,2026-05-05 14:50:18.757232+00,71.1,26.4,42.2,1.0,LOW,18.39,39.67,0.31,0.792,28.0,39.38,-0.1,-3.94,0,false
47957,RIDE_20260505_140847,2026-05-05 14:50:19.81351+00,71.0,26.2,43.1,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47958,RIDE_20260505_140847,2026-05-05 14:50:20.815961+00,70.9,26.8,35.0,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47959,RIDE_20260505_140847,2026-05-05 14:50:21.817762+00,70.9,26.8,39.0,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
47960,RIDE_20260505_140847,2026-05-05 14:50:22.819619+00,71.9,27.1,35.6,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.39,-0.1,-3.94,0,false
47961,RIDE_20260505_140847,2026-05-05 14:50:23.825704+00,73.1,27.2,38.0,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47962,RIDE_20260505_140847,2026-05-05 14:50:24.82847+00,72.7,27.2,36.8,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47963,RIDE_20260505_140847,2026-05-05 14:50:25.832611+00,72.5,27.0,34.4,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
47964,RIDE_20260505_140847,2026-05-05 14:50:26.835558+00,72.4,27.1,36.3,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
47965,RIDE_20260505_140847,2026-05-05 14:50:27.83713+00,70.9,27.2,40.7,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47966,RIDE_20260505_140847,2026-05-05 14:50:28.838773+00,71.8,26.5,46.9,1.0,LOW,18.42,39.59,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47967,RIDE_20260505_140847,2026-05-05 14:50:29.887628+00,70.8,26.5,44.0,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47968,RIDE_20260505_140847,2026-05-05 14:50:30.890206+00,70.2,26.4,35.7,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47969,RIDE_20260505_140847,2026-05-05 14:50:31.891454+00,73.7,26.6,29.7,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
47970,RIDE_20260505_140847,2026-05-05 14:50:32.893869+00,72.5,27.2,32.8,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47971,RIDE_20260505_140847,2026-05-05 14:50:33.895147+00,72.4,27.2,41.1,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47972,RIDE_20260505_140847,2026-05-05 14:50:34.897255+00,75.3,27.4,44.8,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47973,RIDE_20260505_140847,2026-05-05 14:50:35.898785+00,74.9,28.0,41.0,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47974,RIDE_20260505_140847,2026-05-05 14:50:36.90121+00,75.4,28.1,40.1,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
47975,RIDE_20260505_140847,2026-05-05 14:50:37.902451+00,75.5,28.2,37.5,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47976,RIDE_20260505_140847,2026-05-05 14:50:38.904343+00,75.4,27.7,37.9,1.0,LOW,18.36,39.81,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47977,RIDE_20260505_140847,2026-05-05 14:50:39.955406+00,73.6,27.9,37.5,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47978,RIDE_20260505_140847,2026-05-05 14:50:40.958678+00,73.6,28.1,37.1,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47979,RIDE_20260505_140847,2026-05-05 14:50:41.960789+00,73.8,27.7,33.9,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47980,RIDE_20260505_140847,2026-05-05 14:50:42.972176+00,72.8,27.2,36.0,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47981,RIDE_20260505_140847,2026-05-05 14:50:43.974538+00,72.9,27.6,34.7,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47982,RIDE_20260505_140847,2026-05-05 14:50:44.976317+00,73.5,27.6,35.6,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47983,RIDE_20260505_140847,2026-05-05 14:50:45.984769+00,75.5,28.4,52.6,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47984,RIDE_20260505_140847,2026-05-05 14:50:46.987187+00,72.5,27.5,43.3,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47985,RIDE_20260505_140847,2026-05-05 14:50:47.989075+00,72.7,27.2,36.9,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47986,RIDE_20260505_140847,2026-05-05 14:50:48.993777+00,70.1,26.8,36.6,1.0,LOW,18.23,39.74,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47987,RIDE_20260505_140847,2026-05-05 14:50:50.046038+00,67.8,26.3,32.6,1.0,LOW,18.15,39.67,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47988,RIDE_20260505_140847,2026-05-05 14:50:51.049993+00,68.6,25.1,42.2,1.0,LOW,18.15,39.67,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47989,RIDE_20260505_140847,2026-05-05 14:50:52.052252+00,73.8,24.4,55.1,2.41,LOW,18.15,39.67,0.37,1.0915,28.0,39.38,-0.1,-3.94,0,false
47990,RIDE_20260505_140847,2026-05-05 14:50:53.054916+00,78.8,24.1,49.7,2.31,LOW,18.15,39.67,0.37,1.0915,28.0,39.24,0.4,15.7,0,false
47991,RIDE_20260505_140847,2026-05-05 14:50:54.056031+00,78.7,23.6,50.2,2.32,LOW,18.15,39.67,0.37,1.0915,28.0,39.3,0.2,7.86,0,false
47992,RIDE_20260505_140847,2026-05-05 14:50:55.058046+00,49.3,22.9,43.3,2.2,LOW,18.15,39.67,0.37,1.0915,28.0,39.29,0.24,9.43,0,false
47993,RIDE_20260505_140847,2026-05-05 14:50:56.059623+00,14.8,21.9,35.9,1.0,LOW,18.15,39.67,0.37,1.0915,28.0,39.29,0.24,9.43,0,false
47994,RIDE_20260505_140847,2026-05-05 14:50:57.063425+00,65.6,19.9,41.1,2.16,LOW,18.15,39.67,0.37,1.0915,28.0,39.32,0.11,4.33,0,false
47995,RIDE_20260505_140847,2026-05-05 14:50:58.063271+00,78.9,18.9,32.9,2.01,LOW,18.15,39.67,0.37,1.0915,28.0,39.29,0.21,8.25,0,false
47996,RIDE_20260505_140847,2026-05-05 14:50:59.071369+00,0.0,18.3,27.8,1.0,LOW,18.15,39.67,0.37,1.0915,28.0,39.32,0.13,5.11,0,false
47997,RIDE_20260505_140847,2026-05-05 14:51:00.120228+00,0.0,14.8,24.2,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.35,-0.01,-0.39,0,false
47998,RIDE_20260505_140847,2026-05-05 14:51:01.122915+00,37.6,12.0,21.1,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
47999,RIDE_20260505_140847,2026-05-05 14:51:02.123875+00,19.5,8.9,21.6,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48000,RIDE_20260505_140847,2026-05-05 14:51:03.127163+00,0.0,6.6,18.8,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48001,RIDE_20260505_140847,2026-05-05 14:51:04.131547+00,4.9,5.2,16.0,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48002,RIDE_20260505_140847,2026-05-05 14:51:05.1311+00,18.6,5.2,18.7,1.75,LOW,18.34,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48003,RIDE_20260505_140847,2026-05-05 14:51:06.135047+00,25.3,4.2,17.7,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,38.97,1.26,49.1,0,false
48004,RIDE_20260505_140847,2026-05-05 14:51:07.14149+00,0.0,4.2,14.8,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.03,1.02,39.81,0,false
48005,RIDE_20260505_140847,2026-05-05 14:51:08.140314+00,0.0,0.0,13.6,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48006,RIDE_20260505_140847,2026-05-05 14:51:09.142752+00,0.0,0.0,12.5,1.0,LOW,18.34,39.99,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48007,RIDE_20260505_140847,2026-05-05 14:51:10.192455+00,0.0,0.0,11.5,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48008,RIDE_20260505_140847,2026-05-05 14:51:11.194827+00,0.0,0.0,10.6,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48009,RIDE_20260505_140847,2026-05-05 14:51:12.197018+00,0.0,0.0,10.0,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48010,RIDE_20260505_140847,2026-05-05 14:51:13.198849+00,0.0,0.0,9.4,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48011,RIDE_20260505_140847,2026-05-05 14:51:14.199922+00,0.0,0.0,9.4,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48012,RIDE_20260505_140847,2026-05-05 14:51:15.206767+00,0.0,0.0,9.0,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48013,RIDE_20260505_140847,2026-05-05 14:51:16.210441+00,0.0,0.0,8.6,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48014,RIDE_20260505_140847,2026-05-05 14:51:17.211612+00,0.0,0.0,8.8,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48015,RIDE_20260505_140847,2026-05-05 14:51:18.214978+00,0.0,0.0,8.6,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48016,RIDE_20260505_140847,2026-05-05 14:51:19.216305+00,0.0,0.0,8.4,1.0,LOW,18.54,40.3,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48017,RIDE_20260505_140847,2026-05-05 14:51:20.272702+00,0.0,0.0,9.5,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48018,RIDE_20260505_140847,2026-05-05 14:51:21.274689+00,0.0,0.0,9.2,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48019,RIDE_20260505_140847,2026-05-05 14:51:22.275787+00,0.0,0.0,8.9,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48020,RIDE_20260505_140847,2026-05-05 14:51:23.277832+00,0.0,0.0,8.7,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48021,RIDE_20260505_140847,2026-05-05 14:51:24.279836+00,0.0,0.0,8.8,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48022,RIDE_20260505_140847,2026-05-05 14:51:25.281297+00,0.0,0.0,8.5,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48023,RIDE_20260505_140847,2026-05-05 14:51:26.285812+00,0.0,0.0,8.7,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48024,RIDE_20260505_140847,2026-05-05 14:51:27.29207+00,0.0,0.0,9.0,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48025,RIDE_20260505_140847,2026-05-05 14:51:28.29379+00,0.0,0.0,9.0,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48026,RIDE_20260505_140847,2026-05-05 14:51:29.302065+00,0.0,0.0,9.2,1.0,LOW,18.51,40.19,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48027,RIDE_20260505_140847,2026-05-05 14:51:30.347788+00,0.0,0.0,9.9,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48028,RIDE_20260505_140847,2026-05-05 14:51:31.350293+00,0.0,0.0,9.7,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48029,RIDE_20260505_140847,2026-05-05 14:51:32.351741+00,0.0,0.0,9.5,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48030,RIDE_20260505_140847,2026-05-05 14:51:33.353573+00,0.0,0.0,9.2,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48031,RIDE_20260505_140847,2026-05-05 14:51:34.356308+00,0.0,0.0,11.3,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48032,RIDE_20260505_140847,2026-05-05 14:51:35.359163+00,0.0,0.0,10.5,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48033,RIDE_20260505_140847,2026-05-05 14:51:36.361212+00,0.0,0.0,9.9,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48034,RIDE_20260505_140847,2026-05-05 14:51:37.363365+00,0.0,0.0,9.5,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48035,RIDE_20260505_140847,2026-05-05 14:51:38.365557+00,0.0,0.0,9.3,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48036,RIDE_20260505_140847,2026-05-05 14:51:39.368497+00,0.0,0.0,9.3,1.0,LOW,18.4,40.02,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48037,RIDE_20260505_140847,2026-05-05 14:51:40.418062+00,0.0,0.0,20.8,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48038,RIDE_20260505_140847,2026-05-05 14:51:41.419437+00,17.4,0.0,20.0,1.77,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48039,RIDE_20260505_140847,2026-05-05 14:51:42.421843+00,0.0,0.0,16.8,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48040,RIDE_20260505_140847,2026-05-05 14:51:43.423715+00,0.0,0.0,14.1,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.18,0.56,21.94,0,false
48041,RIDE_20260505_140847,2026-05-05 14:51:44.424858+00,0.0,0.0,12.2,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48042,RIDE_20260505_140847,2026-05-05 14:51:45.426968+00,0.0,0.0,10.8,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.37,-0.09,-3.54,0,false
48043,RIDE_20260505_140847,2026-05-05 14:51:46.429967+00,0.0,0.0,9.7,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
48044,RIDE_20260505_140847,2026-05-05 14:51:47.4311+00,0.0,0.0,8.8,1.0,LOW,18.46,39.99,0.37,1.0915,28.0,39.38,-0.09,-3.54,0,false
